date,close,ret,pos,pnl,eq,year
2016-11-29,9203.0,-0.0021684918139434073,-0.0,0.0,0.9075132295211978,2016
2016-11-30,9226.0,0.0024991850483537803,-0.0,-0.0,0.9075132295211978,2016
2016-12-01,9261.0,0.003793626707132125,-0.0,-0.0,0.9075132295211978,2016
2016-12-02,9165.0,-0.010366051182377767,-0.0,0.0,0.9075132295211978,2016
2016-12-05,9157.0,-0.0008728859792689336,-0.0,0.0,0.9075132295211978,2016
2016-12-06,9262.0,0.011466637545047398,-1.0,-0.011616637545047399,0.8969709772665146,2016
2016-12-07,9263.0,0.00010796804145973837,-0.0,-0.00015,0.8968364316199247,2016
2016-12-08,9367.0,0.011227464104501816,-0.0,-0.0,0.8968364316199247,2016
2016-12-09,9390.0,0.0024554286324329766,-0.0,-0.0,0.8968364316199247,2016
2016-12-12,9355.0,-0.0037273695420659836,-0.0,0.0,0.8968364316199247,2016
2016-12-13,9378.0,0.0024585783003741035,-0.0,-0.0,0.8968364316199247,2016
2016-12-14,9370.0,-0.0008530603540199966,-0.0,0.0,0.8968364316199247,2016
2016-12-15,9368.0,-0.0002134471718249209,-0.0,0.0,0.8968364316199247,2016
2016-12-16,9312.0,-0.005977796754910281,-0.0,0.0,0.8968364316199247,2016
2016-12-19,9246.0,-0.007087628865979356,-0.0,0.0,0.8968364316199247,2016
2016-12-20,9260.0,0.00151416828898987,-0.0,-0.0,0.8968364316199247,2016
2016-12-21,9232.0,-0.0030237580993520696,-0.0,0.0,0.8968364316199247,2016
2016-12-22,9130.0,-0.008793833459993516,-0.0,0.0,0.8968364316199247,2016
2016-12-23,9090.0,-0.004381161007667056,-1.0,0.004231161007667056,0.9006310909596501,2016
2016-12-26,9123.0,0.0036303630363037076,-1.0,-0.0036303630363037076,0.8973614731376843,2016
2016-12-27,9113.0,-0.0010961306587745634,-1.0,0.0010961306587745634,0.8983450985603936,2016
2016-12-28,9211.0,0.010753868100515707,-1.0,-0.010753868100515707,0.8886844138617304,2016
2016-12-29,9184.0,-0.002931277819997802,-0.0,-0.00015,0.8885511111996511,2016
2016-12-30,9262.0,0.008493031358885128,-1.0,-0.008643031358885129,0.8808713360815803,2016
2017-01-03,9281.0,0.002051392787734807,-0.0,-0.00015,0.8807392053811681,2017
2017-01-04,9273.0,-0.0008619760801638066,-0.0,0.0,0.8807392053811681,2017
2017-01-05,9340.0,0.007225277687911147,-0.0,-0.0,0.8807392053811681,2017
2017-01-06,9367.0,0.0028907922912204675,-0.0,-0.0,0.8807392053811681,2017
2017-01-09,9344.0,-0.0024554286324329766,-0.0,0.0,0.8807392053811681,2017
2017-01-10,9342.0,-0.00021404109589040488,-0.0,0.0,0.8807392053811681,2017
2017-01-11,9338.0,-0.0004281738385785161,-0.0,0.0,0.8807392053811681,2017
2017-01-12,9410.0,0.007710430499036303,-0.0,-0.0,0.8807392053811681,2017
2017-01-13,9374.0,-0.003825717321997879,-0.0,0.0,0.8807392053811681,2017
2017-01-16,9286.0,-0.009387668017921902,-0.0,0.0,0.8807392053811681,2017
2017-01-17,9341.0,0.005922894680163715,-0.0,-0.0,0.8807392053811681,2017
2017-01-18,9318.0,-0.0007506702412868327,-0.0,0.0,0.8807392053811681,2017
2017-01-19,9306.0,-0.0012878300064391723,-0.0,0.0,0.8807392053811681,2017
2017-01-20,9330.0,0.0025789813023855412,-0.0,-0.0,0.8807392053811681,2017
2017-01-23,9407.0,0.008252947481243389,-0.0,-0.0,0.8807392053811681,2017
2017-01-24,9446.0,0.004145848835973132,-0.0,-0.0,0.8807392053811681,2017
2017-02-02,9375.0,-0.007516409062036877,-0.0,0.0,0.8807392053811681,2017
2017-02-03,9439.0,0.006826666666666759,-0.0,-0.0,0.8807392053811681,2017
2017-02-06,9505.0,0.006992266129886682,-0.0,-0.0,0.8807392053811681,2017
2017-02-07,9520.0,0.0015781167806416807,-0.0,-0.0,0.8807392053811681,2017
2017-02-08,9515.0,-0.0005252100840336116,-0.0,0.0,0.8807392053811681,2017
2017-02-09,9576.0,0.006410930110352098,-0.0,-0.0,0.8807392053811681,2017
2017-02-10,9658.0,0.008563074352547995,-0.0,-0.0,0.8807392053811681,2017
2017-02-13,9705.0,0.004866431973493457,-0.0,-0.0,0.8807392053811681,2017
2017-02-14,9710.0,0.0005151983513653757,-0.0,-0.0,0.8807392053811681,2017
2017-02-15,9802.0,0.008125064280571914,-0.0,-0.0,0.8807392053811681,2017
2017-02-16,9772.0,-0.003060599877576009,-0.0,0.0,0.8807392053811681,2017
2017-02-17,9762.0,-0.001023331968890706,-0.0,0.0,0.8807392053811681,2017
2017-02-18,9788.0,0.0026633886498668158,-0.0,-0.0,0.8807392053811681,2017
2017-02-20,9766.0,-0.0022476501838986085,-0.0,0.0,0.8807392053811681,2017
2017-02-21,9766.0,0.0,-0.0,-0.0,0.8807392053811681,2017
2017-02-22,9783.0,0.0017407331558467742,-0.0,-0.0,0.8807392053811681,2017
2017-02-23,9772.0,-0.0011243994684656533,-0.0,0.0,0.8807392053811681,2017
2017-02-24,9761.0,-0.0011256651657798322,-0.0,0.0,0.8807392053811681,2017
2017-03-01,9682.0,-0.008093433049892407,-0.0,0.0,0.8807392053811681,2017
2017-03-02,9691.0,0.0009295600082628308,-0.0,-0.0,0.8807392053811681,2017
2017-03-03,9629.0,-0.006397688577030269,-0.0,0.0,0.8807392053811681,2017
2017-03-06,9683.0,0.005608058988472386,-0.0,-0.0,0.8807392053811681,2017
2017-03-07,9727.0,0.004544046266652835,-0.0,-0.0,0.8807392053811681,2017
2017-03-08,9748.0,0.00215893903567399,-0.0,-0.0,0.8807392053811681,2017
2017-03-09,9652.0,-0.009848173984407071,-0.0,0.0,0.8807392053811681,2017
2017-03-10,9625.0,-0.002797347699958541,-0.0,0.0,0.8807392053811681,2017
2017-03-13,9692.0,0.006961038961039057,-0.0,-0.0,0.8807392053811681,2017
2017-03-14,9749.0,0.005881139083780518,-0.0,-0.0,0.8807392053811681,2017
2017-03-15,9732.0,-0.0017437685916503742,-0.0,0.0,0.8807392053811681,2017
2017-03-16,9840.0,0.003569607343192338,-0.0,-0.0,0.8807392053811681,2017
2017-03-17,9890.0,0.005081300813008172,-0.0,-0.0,0.8807392053811681,2017
2017-03-20,9895.0,0.0005055611729019027,-0.0,-0.0,0.8807392053811681,2017
2017-03-21,9962.0,0.006771096513390695,-0.0,-0.0,0.8807392053811681,2017
2017-03-22,9898.0,-0.006424412768520349,-0.0,0.0,0.8807392053811681,2017
2017-03-23,9909.0,0.0011113356233583005,-0.0,-0.0,0.8807392053811681,2017
2017-03-24,9901.0,-0.0008073468563931652,-0.0,0.0,0.8807392053811681,2017
2017-03-27,9865.0,-0.0036359963640036908,-0.0,0.0,0.8807392053811681,2017
2017-03-28,9883.0,0.0018246325392803353,-0.0,-0.0,0.8807392053811681,2017
2017-03-29,9862.0,-0.002124860872204759,-0.0,0.0,0.8807392053811681,2017
2017-03-30,9850.0,-0.0012167917258162353,-0.0,0.0,0.8807392053811681,2017
2017-03-31,9821.0,-0.00294416243654827,-0.0,0.0,0.8807392053811681,2017
2017-04-05,9961.0,0.014255167498218091,-0.0,-0.0,0.8807392053811681,2017
2017-04-06,9897.0,-0.006425057725128025,-0.0,0.0,0.8807392053811681,2017
2017-04-07,9863.0,-0.0034353844599374073,-0.0,0.0,0.8807392053811681,2017
2017-04-10,9876.0,0.0013180573861908407,-0.0,-0.0,0.8807392053811681,2017
2017-04-11,9816.0,-0.0060753341433779084,-0.0,0.0,0.8807392053811681,2017
2017-04-12,9814.0,-0.00020374898125508079,-0.0,0.0,0.8807392053811681,2017
2017-04-13,9846.0,0.0032606480538006632,-0.0,-0.0,0.8807392053811681,2017
2017-04-14,9716.0,-0.013203331302051646,-0.0,0.0,0.8807392053811681,2017
2017-04-17,9722.0,0.00061753808151499,-0.0,-0.0,0.8807392053811681,2017
2017-04-18,9737.0,0.0015428924089693208,-0.0,-0.0,0.8807392053811681,2017
2017-04-19,9638.0,-0.010167402690767213,-0.0,0.0,0.8807392053811681,2017
2017-04-20,9615.0,0.0017712023338194438,-1.0,-0.0019212023338194438,0.8790471271643036,2017
2017-04-21,9697.0,0.008528341133645423,-1.0,-0.008528341133645423,0.8715503133912954,2017
2017-04-24,9705.0,0.0008249974218830225,-1.0,-0.0008249974218830225,0.8708312866297062,2017
2017-04-25,9813.0,0.011128284389489984,-1.0,-0.011128284389489984,0.8611404284168254,2017
2017-04-26,9841.0,0.00285335779068574,-0.0,-0.00015,0.8610112573525629,2017
2017-04-27,9839.0,-0.00020323137892486187,-0.0,0.0,0.8610112573525629,2017
2017-04-28,9857.0,0.0018294542128265423,-0.0,-0.0,0.8610112573525629,2017
2017-05-02,9932.0,0.007608805924723461,-0.0,-0.0,0.8610112573525629,2017
2017-05-03,9936.0,0.000402738622633958,-0.0,-0.0,0.8610112573525629,2017
2017-05-04,9959.0,0.0023148148148148806,-0.0,-0.0,0.8610112573525629,2017
2017-05-05,9889.0,-0.007028818154433125,-0.0,0.0,0.8610112573525629,2017
2017-05-08,9921.0,0.0032359186975428056,-0.0,-0.0,0.8610112573525629,2017
2017-05-09,9904.0,-0.00171353694184051,-0.0,0.0,0.8610112573525629,2017
2017-05-10,9947.0,0.004341680129240633,-0.0,-0.0,0.8610112573525629,2017
2017-05-11,9987.0,0.0040213129586810226,-0.0,-0.0,0.8610112573525629,2017
2017-05-12,9981.0,-0.0006007810153199067,-0.0,0.0,0.8610112573525629,2017
2017-05-15,10028.0,0.004708946999298691,-0.0,-0.0,0.8610112573525629,2017
2017-05-16,10022.0,-0.0005983246908656259,-0.0,0.0,0.8610112573525629,2017
2017-05-17,10000.0,-0.0021951706246258196,-0.0,0.0,0.8610112573525629,2017
2017-05-18,9951.0,0.004847016055740783,-0.0,-0.0,0.8610112573525629,2017
2017-05-19,9932.0,-0.001909355843633831,-0.0,0.0,0.8610112573525629,2017
2017-05-22,9975.0,0.004329440193314493,-0.0,-0.0,0.8610112573525629,2017
2017-05-23,9994.0,0.0019047619047618536,-0.0,-0.0,0.8610112573525629,2017
2017-05-24,10020.0,0.002601560936561942,-0.0,-0.0,0.8610112573525629,2017
2017-05-25,10107.0,0.008682634730538874,-0.0,-0.0,0.8610112573525629,2017
2017-05-26,10093.0,-0.0013851785890967028,-0.0,0.0,0.8610112573525629,2017
2017-05-31,10031.0,-0.006142871296938468,-0.0,0.0,0.8610112573525629,2017
2017-06-01,10069.0,0.0037882564051441303,-0.0,-0.0,0.8610112573525629,2017
2017-06-02,10135.0,0.006554772072698389,-0.0,-0.0,0.8610112573525629,2017
2017-06-03,10157.0,0.002170695609274853,-0.0,-0.0,0.8610112573525629,2017
2017-06-05,10200.0,0.004233533523678279,-0.0,-0.0,0.8610112573525629,2017
2017-06-06,10185.0,-0.0014705882352941124,-0.0,0.0,0.8610112573525629,2017
2017-06-07,10192.0,0.0006872852233676952,-0.0,-0.0,0.8610112573525629,2017
2017-06-08,10211.0,0.001864207221350167,-0.0,-0.0,0.8610112573525629,2017
2017-06-09,10192.0,-0.0018607384193516374,-0.0,0.0,0.8610112573525629,2017
2017-06-12,10120.0,-0.007064364207221341,-0.0,0.0,0.8610112573525629,2017
2017-06-13,10137.0,0.0016798418972332474,-0.0,-0.0,0.8610112573525629,2017
2017-06-14,10065.0,-0.00710269310446876,-0.0,0.0,0.8610112573525629,2017
2017-06-15,10073.0,0.0007948335817187235,-0.0,-0.0,0.8610112573525629,2017
2017-06-16,10146.0,0.007247096197756431,-0.0,-0.0,0.8610112573525629,2017
2017-06-19,10239.0,0.009166173861620441,-0.0,-0.0,0.8610112573525629,2017
2017-06-20,10322.0,0.008106260376989916,-0.0,-0.0,0.8610112573525629,2017
2017-06-21,10369.0,0.004553381127688327,-0.0,-0.0,0.8610112573525629,2017
2017-06-22,10231.0,0.0032359286134535648,-0.0,-0.0,0.8610112573525629,2017
2017-06-23,10215.0,-0.0015638744990714715,-0.0,0.0,0.8610112573525629,2017
2017-06-26,10381.0,0.01625061184532539,-0.0,-0.0,0.8610112573525629,2017
2017-06-27,10368.0,-0.0012522878335420318,-0.0,0.0,0.8610112573525629,2017
2017-06-28,10261.0,-0.010320216049382713,-0.0,0.0,0.8610112573525629,2017
2017-06-29,10297.0,0.003508429977584937,-0.0,-0.0,0.8610112573525629,2017
2017-06-30,10252.0,-0.0043702049140526,-0.0,0.0,0.8610112573525629,2017
2017-07-03,10289.0,0.0036090518923137527,-0.0,-0.0,0.8610112573525629,2017
2017-07-04,10217.0,-0.006997764602974077,-0.0,0.0,0.8610112573525629,2017
2017-07-05,10301.0,0.00822159146520507,-0.0,-0.0,0.8610112573525629,2017
2017-07-06,10267.0,-0.0033006504222891087,-0.0,0.0,0.8610112573525629,2017
2017-07-07,10203.0,-0.006233563845329693,-0.0,0.0,0.8610112573525629,2017
2017-07-10,10210.0,0.0006860727237087971,-0.0,-0.0,0.8610112573525629,2017
2017-07-11,10342.0,0.012928501469147813,-0.0,-0.0,0.8610112573525629,2017
2017-07-12,10339.0,-0.0002900792883387959,-0.0,0.0,0.8610112573525629,2017
2017-07-13,10420.0,0.007834413386207606,-0.0,-0.0,0.8610112573525629,2017
2017-07-14,10403.0,-0.0016314779270633073,-0.0,0.0,0.8610112573525629,2017
2017-07-17,10436.0,0.003172161876381807,-0.0,-0.0,0.8610112573525629,2017
2017-07-18,10462.0,0.002491376006132695,-0.0,-0.0,0.8610112573525629,2017
2017-07-19,10500.0,0.0036321926973810204,-0.0,-0.0,0.8610112573525629,2017
2017-07-20,10390.0,-0.0020170973009316917,-0.0,0.0,0.8610112573525629,2017
2017-07-21,10329.0,-0.005871029836381103,-0.0,0.0,0.8610112573525629,2017
2017-07-24,10362.0,0.0031948881789136685,-0.0,-0.0,0.8610112573525629,2017
2017-07-25,10363.0,9.650646593328815e-05,-0.0,-0.0,0.8610112573525629,2017
2017-07-26,10329.0,-0.0032809032133551685,-0.0,0.0,0.8610112573525629,2017
2017-07-27,10448.0,0.011520960402749525,-0.0,-0.0,0.8610112573525629,2017
2017-07-28,10340.0,-0.010336906584992311,-0.0,0.0,0.8610112573525629,2017
2017-07-31,10355.0,0.0014506769825919363,-0.0,-0.0,0.8610112573525629,2017
2017-08-01,10367.0,0.0011588604538870229,-0.0,-0.0,0.8610112573525629,2017
2017-08-02,10453.0,0.0082955531976463,-0.0,-0.0,0.8610112573525629,2017
2017-08-03,10406.0,-0.004496316846838266,-0.0,0.0,0.8610112573525629,2017
2017-08-04,10439.0,0.003171247357293794,-0.0,-0.0,0.8610112573525629,2017
2017-08-07,10529.0,0.008621515470830454,-0.0,-0.0,0.8610112573525629,2017
2017-08-08,10526.0,-0.0002849273435273636,-0.0,0.0,0.8610112573525629,2017
2017-08-09,10453.0,-0.006935208056241704,-0.0,0.0,0.8610112573525629,2017
2017-08-10,10328.0,-0.011958289486271867,-0.0,0.0,0.8610112573525629,2017
2017-08-11,10300.0,-0.0027110766847404655,-0.0,0.0,0.8610112573525629,2017
2017-08-14,10231.0,-0.006699029126213563,-0.0,0.0,0.8610112573525629,2017
2017-08-15,10309.0,0.007623888182973326,-1.0,-0.007773888182973326,0.8543178521136228,2017
2017-08-16,10254.0,-0.005335144048889351,-0.0,-0.00015,0.8541897044358058,2017
2017-08-17,10298.0,0.0038993955936830194,-1.0,-0.004049395593683019,0.850730752410494,2017
2017-08-18,10259.0,-0.003787143134589277,-0.0,-0.00015,0.8506031427976325,2017
2017-08-21,10269.0,0.0009747538746467388,-1.0,-0.0011247538746467388,0.8496464236169842,2017
2017-08-22,10350.0,0.007887817703768674,-1.0,-0.007887817703768674,0.8429445675148344,2017
2017-08-23,10361.0,0.0010628019323670745,-0.0,-0.00015,0.8428181258297072,2017
2017-08-24,10449.0,0.008493388669047475,-0.0,-0.0,0.8428181258297072,2017
2017-08-25,10487.0,0.003636711647047486,-0.0,-0.0,0.8428181258297072,2017
2017-08-28,10490.0,0.0002860684657195467,-0.0,-0.0,0.8428181258297072,2017
2017-08-29,10463.0,-0.0025738798856053124,-0.0,0.0,0.8428181258297072,2017
2017-08-30,10531.0,0.00649909203861232,-0.0,-0.0,0.8428181258297072,2017
2017-08-31,10551.0,0.0018991548760800558,-0.0,-0.0,0.8428181258297072,2017
2017-09-01,10576.0,0.002369443654629988,-0.0,-0.0,0.8428181258297072,2017
2017-09-04,10552.0,-0.0022692889561271024,-0.0,0.0,0.8428181258297072,2017
2017-09-05,10582.0,0.0028430629264595275,-0.0,-0.0,0.8428181258297072,2017
2017-09-06,10519.0,-0.0059535059535059665,-0.0,0.0,0.8428181258297072,2017
2017-09-07,10490.0,-0.0027569160566593975,-0.0,0.0,0.8428181258297072,2017
2017-09-08,10556.0,0.006291706387035356,-0.0,-0.0,0.8428181258297072,2017
2017-09-11,10565.0,0.0008525956801819223,-0.0,-0.0,0.8428181258297072,2017
2017-09-12,10590.0,0.0023663038334122977,-0.0,-0.0,0.8428181258297072,2017
2017-09-13,10521.0,-0.006515580736543902,-0.0,0.0,0.8428181258297072,2017
2017-09-14,10529.0,0.0007603839939169799,-0.0,-0.0,0.8428181258297072,2017
2017-09-15,10566.0,0.003514103903504706,-0.0,-0.0,0.8428181258297072,2017
2017-09-18,10636.0,0.006625023660798757,-0.0,-0.0,0.8428181258297072,2017
2017-09-19,10580.0,-0.005265137269650277,-0.0,0.0,0.8428181258297072,2017
2017-09-20,10510.0,-0.006616257088846833,-0.0,0.0,0.8428181258297072,2017
2017-09-21,10575.0,0.006663493574488255,-0.0,-0.0,0.8428181258297072,2017
2017-09-22,10433.0,-0.013427895981087512,-0.0,0.0,0.8428181258297072,2017
2017-09-25,10333.0,-0.009584970765839196,-0.0,0.0,0.8428181258297072,2017
2017-09-26,10264.0,-0.006677634762411677,-1.0,0.006527634762411677,0.8483197347262639,2017
2017-09-27,10319.0,0.005358534684333671,-1.0,-0.005358534684333671,0.8437739840043285,2017
2017-09-28,10299.0,-0.0019381723035177822,-1.0,0.0019381723035177822,0.8454093633705544,2017
2017-09-29,10321.0,0.0021361297213322583,-1.0,-0.0021361297213322583,0.8436034593027659,2017
2017-09-30,10380.0,0.0057165003391144165,-1.0,-0.0057165003391144165,0.8387809998415836,2017
2017-10-02,10449.0,0.006647398843930619,-1.0,-0.006647398843930619,0.8332052879929257,2017
2017-10-03,10462.0,0.0012441381950425434,-0.0,-0.00015,0.8330803071997268,2017
2017-10-05,10505.0,0.00411011278914164,-0.0,-0.0,0.8330803071997268,2017
2017-10-06,10524.0,0.0018086625416469104,-0.0,-0.0,0.8330803071997268,2017
2017-10-11,10633.0,0.010357278601292208,-0.0,-0.0,0.8330803071997268,2017
2017-10-12,10697.0,0.00601899746073542,-0.0,-0.0,0.8330803071997268,2017
2017-10-13,10711.0,0.0013087781621015093,-0.0,-0.0,0.8330803071997268,2017
2017-10-16,10757.0,0.0042946503594436525,-0.0,-0.0,0.8330803071997268,2017
2017-10-17,10724.0,-0.003067769824300459,-0.0,0.0,0.8330803071997268,2017
2017-10-18,10727.0,0.0002797463632973063,-0.0,-0.0,0.8330803071997268,2017
2017-10-19,10761.0,0.0012095273539263207,-0.0,-0.0,0.8330803071997268,2017
2017-10-20,10732.0,-0.0026949168292909054,-0.0,0.0,0.8330803071997268,2017
2017-10-23,10736.0,0.000372717107715248,-0.0,-0.0,0.8330803071997268,2017
2017-10-24,10744.0,0.0007451564828613311,-0.0,-0.0,0.8330803071997268,2017
