symbol,orb_m,exit_type,tp,sl,breakeven_ticks,n,win_rate,avg_pnl,total_pnl,pf
2344,5,pct,+0.40%,-0.20%,4.542825000000001,14571,0.3298332303891291,-0.002238006923610024,-32.609998883921655,0.37498880917653665
2344,5,pct,+0.50%,-0.25%,4.542825000000001,11597,0.31059756833663876,-0.002314894416617174,-26.84583054950937,0.41030789300085385
2344,5,pct,+0.60%,-0.30%,4.542825000000001,8451,0.32576026505738964,-0.0022877844988748296,-19.334066799991184,0.47452945285134635
2344,10,orb_stop,區間停損,區間停損,4.542825000000001,796,0.43090452261306533,-0.001787774453686063,-1.4230684651341061,0.7952570602862572
2344,10,tick,+4檔,-2檔,4.542825000000001,25451,0.3929904522415622,-0.0020081604001285984,-51.10969034367295,0.2227645840119028
2344,10,tick,+5檔,-2檔,4.542825000000001,23529,0.37553657189000805,-0.0020454473507450937,-48.12733071568131,0.23255036139135005
2344,10,tick,+5檔,-3檔,4.542825000000001,23529,0.37553657189000805,-0.0020454473507450937,-48.12733071568131,0.23255036139135005
2344,10,tick,+6檔,-3檔,4.542825000000001,17429,0.3037466291812496,-0.0022071872813272313,-38.46906712625231,0.28071939905452664
2344,10,tick,+6檔,-4檔,4.542825000000001,17429,0.3037466291812496,-0.0022071872813272313,-38.46906712625231,0.28071939905452664
2344,10,tick,+8檔,-4檔,4.542825000000001,17429,0.3037466291812496,-0.0022071872813272313,-38.46906712625231,0.28071939905452664
2344,10,tick,+8檔,-5檔,4.542825000000001,16045,0.3224057338734808,-0.0021429471178901725,-34.38358650654782,0.29817359296500495
2344,10,tick,+10檔,-5檔,4.542825000000001,15515,0.31524331292297775,-0.0021633315369233904,-33.5640887953664,0.3012969389046258
2344,10,tick,+10檔,-6檔,4.542825000000001,12111,0.3848567418049707,-0.0019480447581860278,-23.592770066390983,0.37045263490026786
2344,10,tick,+12檔,-6檔,4.542825000000001,10688,0.41729041916167664,-0.0019946118493693378,-21.318411446059482,0.3987205908008351
2344,10,pct,+0.20%,-0.10%,4.542825000000001,22102,0.41100352909238985,-0.0020628932894810026,-45.594067484109125,0.2621437165078539
2344,10,pct,+0.30%,-0.15%,4.542825000000001,16438,0.34134322910329723,-0.0022343764595012107,-36.7286802412809,0.31420993176011125
2344,10,pct,+0.40%,-0.20%,4.542825000000001,12600,0.3229365079365079,-0.0022922122850031327,-28.881874791039472,0.360799313202629
2344,10,pct,+0.50%,-0.25%,4.542825000000001,10015,0.3036445332001997,-0.002376471581900597,-23.800362892734476,0.39460616684539934
2344,10,pct,+0.60%,-0.30%,4.542825000000001,7256,0.3182194046306505,-0.002364240604077112,-17.154929823183526,0.45779367633874324
2344,15,orb_stop,區間停損,區間停損,4.542825000000001,718,0.4428969359331476,-0.0018044550757361246,-1.2955987443785375,0.7871835716397966
2344,15,tick,+4檔,-2檔,4.542825000000001,22615,0.3898739774485961,-0.0020372222247523226,-46.07178061277378,0.21628752573012416
2344,15,tick,+5檔,-2檔,4.542825000000001,20988,0.37297503335239185,-0.0020722410650121487,-43.492195472474975,0.22588101633524976
2344,15,tick,+5檔,-3檔,4.542825000000001,20988,0.37297503335239185,-0.0020722410650121487,-43.492195472474975,0.22588101633524976
2344,15,tick,+6檔,-3檔,4.542825000000001,15519,0.29892389973580774,-0.0022367756213554466,-34.71252086781517,0.27327797973766904
2344,15,tick,+6檔,-4檔,4.542825000000001,15519,0.29892389973580774,-0.0022367756213554466,-34.71252086781517,0.27327797973766904
2344,15,tick,+8檔,-4檔,4.542825000000001,15519,0.29892389973580774,-0.0022367756213554466,-34.71252086781517,0.27327797973766904
2344,15,tick,+8檔,-5檔,4.542825000000001,14271,0.3178473828042884,-0.0021664558904935095,-30.917492013232877,0.2915661246054634
2344,15,tick,+10檔,-5檔,4.542825000000001,13824,0.31004050925925924,-0.0021914596134321694,-30.294737696086308,0.2935762675972521
2344,15,tick,+10檔,-6檔,4.542825000000001,10801,0.37913156189241737,-0.0019651503386257136,-21.225588807496333,0.36336176988072283
2344,15,tick,+12檔,-6檔,4.542825000000001,9533,0.414245253330536,-0.00201877484562995,-19.24498060339031,0.390651459788137
2344,15,pct,+0.20%,-0.10%,4.542825000000001,19633,0.4069678602353181,-0.0020929410862328816,-41.090712346010164,0.25600460782347095
2344,15,pct,+0.30%,-0.15%,4.542825000000001,14547,0.33711418161820306,-0.0022683135261090857,-32.99715686430887,0.307678224637189
2344,15,pct,+0.40%,-0.20%,4.542825000000001,11170,0.3215756490599821,-0.002313652478077246,-25.84349818012284,0.3561389427887954
2344,15,pct,+0.50%,-0.25%,4.542825000000001,8830,0.302718006795017,-0.0023963919958031005,-21.160141322941378,0.39105625818656065
2344,15,pct,+0.60%,-0.30%,4.542825000000001,6455,0.31386522075910145,-0.002404586182888979,-15.52160381054836,0.4489994205918406
2337,5,orb_stop,區間停損,區間停損,4.80165,897,0.3935340022296544,-0.0012807952333403093,-1.1488733243062574,0.8480350351285376
2337,5,tick,+4檔,-2檔,4.80165,27641,0.39423320429796316,-0.0019210449241120065,-53.099602747379976,0.2244474894172936
2337,5,tick,+5檔,-2檔,4.80165,25494,0.38020710755471876,-0.001945211814279302,-49.591229993236524,0.2423912973394365
2337,5,tick,+5檔,-3檔,4.80165,25494,0.38020710755471876,-0.001945211814279302,-49.591229993236524,0.2423912973394365
2337,5,tick,+6檔,-3檔,4.80165,18458,0.3413695958392025,-0.0020846249365601005,-38.478007079026334,0.31574688612978025
2337,5,tick,+6檔,-4檔,4.80165,18458,0.3413695958392025,-0.0020846249365601005,-38.478007079026334,0.31574688612978025
2337,5,tick,+8檔,-4檔,4.80165,18458,0.3413695958392025,-0.0020846249365601005,-38.478007079026334,0.31574688612978025
2337,5,tick,+8檔,-5檔,4.80165,17216,0.35885223048327136,-0.002054952539788296,-35.378062924995305,0.33068948815546073
2337,5,tick,+10檔,-5檔,4.80165,16354,0.3464595817536994,-0.002079268124898868,-34.00435091459609,0.3364066658819984
2337,5,tick,+10檔,-6檔,4.80165,12241,0.4372191814394249,-0.001930151176492261,-23.62698055144177,0.4120702185197507
2337,5,tick,+12檔,-6檔,4.80165,11141,0.4233910780001795,-0.0019755368017823406,-22.009455508657055,0.42934456974614643
2337,5,pct,+0.20%,-0.10%,4.80165,22493,0.4057706842128662,-0.0019964164659222396,-44.90539556798893,0.27972500806947187
2337,5,pct,+0.30%,-0.15%,4.80165,17233,0.34776301282423255,-0.0020927055713812945,-36.06359511161385,0.33783728886810677
2337,5,pct,+0.40%,-0.20%,4.80165,12337,0.33598119477993027,-0.002117621939439506,-26.125101866865183,0.40826976943056625
