symbol,strategy,params,round_trip_cost_pct,n,win_rate,avg_pnl,total_pnl,pf
2317,gap_go,"(0.005,)",0.17850000000000002,280,0.30714285714285716,-0.0015571093337858088,-0.43599061346002643,0.7817979365537272
2317,gap_go,"(0.008,)",0.17850000000000002,207,0.30917874396135264,-0.0010551159522099855,-0.218409002107467,0.8555686707503183
2324,orb,"(5, False)",0.17850000000000002,81,0.43209876543209874,-0.0049610103382998405,-0.40184183740228707,0.5165087164655259
2324,orb,"(10, False)",0.17850000000000002,67,0.4626865671641791,-0.004511945649417737,-0.3023003585109884,0.5271964106306821
2324,orb,"(15, False)",0.17850000000000002,58,0.5,-0.0037806032477065554,-0.2192749883669802,0.5536226897781267
2324,orb,"(30, False)",0.17850000000000002,48,0.4375,-0.004158664493452709,-0.19961589568573002,0.47713426134408454
2324,orb_long_only,"(5, True)",0.17850000000000002,38,0.3684210526315789,-0.00785254754879983,-0.2983968068543935,0.3764720952998044
2324,orb_long_only,"(10, True)",0.17850000000000002,29,0.3793103448275862,-0.008120131533132862,-0.23548381446085298,0.3341128534003524
2324,orb_long_only,"(15, True)",0.17850000000000002,25,0.4,-0.007996631574885223,-0.1999157893721306,0.3132050515876048
2324,orb_long_only,"(30, True)",0.17850000000000002,18,0.3333333333333333,-0.007895749482670815,-0.14212349068807467,0.31495657697266277
2324,orb_vwap_long,"(10,)",0.17850000000000002,29,0.3793103448275862,-0.008120131533132862,-0.23548381446085298,0.3341128534003524
2324,orb_vwap_long,"(15,)",0.17850000000000002,25,0.4,-0.007996631574885223,-0.1999157893721306,0.3132050515876048
2324,orb_vwap_long,"(30,)",0.17850000000000002,18,0.3333333333333333,-0.007895749482670815,-0.14212349068807467,0.31495657697266277
2324,vwap_pullback,"(None,)",0.17850000000000002,62,0.5161290322580645,-0.004700688318328591,-0.2914426757363726,0.27781697738516264
2324,momentum,"(15,)",0.17850000000000002,90,0.4111111111111111,-0.002332085998118496,-0.20988773983066467,0.6857770193429431
2324,momentum,"(30,)",0.17850000000000002,87,0.3793103448275862,-0.0036582958199945256,-0.3182717363395237,0.5118454366652727
2324,momentum,"(60,)",0.17850000000000002,70,0.3142857142857143,-0.0037554430298237765,-0.26288101208766435,0.41278397118702814
2324,rsi_revert,"(25, 75)",0.17850000000000002,340,0.43529411764705883,-0.0010607589426688837,-0.36065804050742045,0.5643116701054306
2324,rsi_revert,"(30, 70)",0.17850000000000002,455,0.4307692307692308,-0.0011313306004708246,-0.5147554232142252,0.5310396695371633
2324,gap_go,"(0.005,)",0.17850000000000002,27,0.3333333333333333,0.0006778248724417991,0.018301271555928575,1.0760025745499056
2324,gap_go,"(0.008,)",0.17850000000000002,21,0.38095238095238093,0.0030569675467344392,0.06419631848142322,1.3540822937049422
