stock_id,securities_trader_id,securities_trader,branch_type,mega_desk,buy_lots,sell_lots,net_lots,buy_ratio,active_days,hold_ratio,peak_day_share,avg_buy,avg_sell,spread,score,stock_name
4958,9812,元大台中,local,False,3020.56,2789.857,230.703,0.5198525338198619,103,1.0,0.1126296580451923,471.3974062756575,472.08391021475296,0.0014563167509114017,110.78800719034005,臻鼎-KY
2337,8581,聯邦高雄,local,False,4363.064,4001.141,361.923,0.5216352301264735,103,1.0,0.3317832798689224,148.47241915314558,150.41686633887684,0.01309635282311672,110.76550205080247,旺宏
3105,9801,元大松江,local,False,2627.788,2280.425,347.363,0.5353858929920116,103,0.9849156324518051,0.306201293747463,473.583387815151,474.45711457294146,0.0018449269553590941,110.75899575984137,穩懋
2308,989L,元大成功,local,False,937.201,753.344,183.857,0.5543780260211943,103,0.9746654933310714,0.18744459008903658,1930.0821915469573,1961.7792734793136,0.016422659133987993,110.75192879747931,台達電
2308,9815,元大大灣,local,False,412.172,284.246,127.926,0.5918457018629616,103,0.971314462734617,0.10832043525162985,1920.3947987733277,1961.9494909339094,0.021638619406345594,110.73297292687425,台達電
2330,9319,華南鶯歌,local,False,839.901,613.874,226.027,0.5777379580746677,103,0.98332463238493,0.24986837855654412,2320.271585579729,2324.339880822449,0.0017533702813083973,110.73234255912097,台積電
2486,989d,元大北屯,local,False,1140.314,913.112,227.202,0.5553226656329471,102,0.9709321208184476,0.21221204038696842,249.05371546784482,247.4409771200028,-0.00647546391673981,110.72950883632741,一詮
2337,6912,德信中正,local,False,2180.01,1972.069,207.941,0.5250405881005636,103,1.0,0.197171313016673,147.20010894445437,148.6346152188387,0.009745279977514398,110.72711752289827,旺宏
2337,9343,華南頭份,local,False,3958.737,3634.492,324.245,0.5213509298876671,103,0.9466896736972414,0.2655677034341316,150.44778321974914,153.5701322220547,0.020753705607911455,110.7248930666249,旺宏
2330,9255,凱基和平,local,False,1167.51,919.982,247.528,0.5592883709254933,103,0.9446011181285657,0.21727238938625126,2298.9559875290147,2307.347203532243,0.003650011591673552,110.71337533194158,台積電
2330,1022,合庫台南,local,False,1211.025,934.772,276.253,0.5643707209955089,103,0.9582302849511785,0.2559139629252895,2304.3284449123676,2306.7700679951904,0.0010595811930429466,110.70531774562272,台積電
2382,700a,兆豐忠孝,local,False,2039.656,1510.27,529.386,0.574562962720913,103,0.8733868972002705,0.13013377762162204,343.6915178343799,348.0791990836076,0.012766335569974752,110.70402220334337,廣達
2330,9829,元大永康,local,False,895.407,670.53,224.877,0.5718026970433676,103,0.9304202834989698,0.19966915247001693,2295.977588962338,2303.893315735314,0.003447649842502898,110.70340887882895,台積電
2308,9825,元大新營,local,False,241.443,147.79,93.653,0.6203045476616834,103,0.98166705100522,0.11213735811986802,1926.7058891746706,1950.4467487651398,0.012321994614673093,110.6878831673576,台達電
2337,538C,第一光復,local,False,3727.851,3425.206,302.645,0.5211549411671121,103,0.9683152667750233,0.2577508301805746,149.13823425346132,151.31902796503334,0.01462263330720237,110.6848582589752,旺宏
2489,1112,企銀台南,local,False,468.244,301.007,167.237,0.6087011911586725,84,0.9543475407590862,0.14948845052231263,43.46475341915753,44.34611454218672,0.020277605500937268,110.67613081083302,瑞軒
2330,884D,玉山左營,local,False,2799.188,2217.799,581.389,0.5579420476871876,103,0.8890202242930061,0.22726092168926484,2319.431442261113,2328.191314902748,0.0037767327294209174,110.66466301362448,台積電
3711,9659,富邦高雄,local,False,2449.58,2190.655,258.925,0.5278999878238926,103,0.9311370354653797,0.1754137298445496,581.4570120183869,591.2695360520028,0.016875751484282775,110.66164815113123,日月光投控
2330,9302,華南台中,local,False,2888.8,2292.64,596.16,0.5575284090909091,103,0.8487568195537535,0.19579139828234032,2289.2390958183328,2288.7412611661666,-0.0002174673030334029,110.64864095024897,台積電
6990,9672,富邦-員林,local,False,198.62,90.407,108.213,0.6872022337013497,73,1.0,0.2495079149455241,149.8146989225657,157.04259625913923,0.048245581965955076,110.63620364548062,華鉬
2337,961F,富邦公益,local,False,12883.787,12248.857,634.93,0.5126315798687954,103,0.9273599897175842,0.491926669081631,149.61140125958306,151.03408942565008,0.009509222920775828,110.63199061446106,旺宏
2489,9B13,台新三民,local,False,5708.257,4961.243,747.014,0.535006982520268,103,0.8772856562373019,0.3287327948338318,43.20339553737682,42.388248549808985,-0.018867660225053928,110.62362116874567,瑞軒
2337,9A9r,永豐北高,local,False,11599.058,11151.061,447.997,0.5098460364097436,103,1.0,0.391475835775686,151.55229593644586,152.99773218889217,0.009537541107608627,110.60897425962115,旺宏
3711,980K,元大竹科,local,False,1630.171,1413.801,216.37,0.5355407342774506,103,0.9825977965686052,0.1679068262698156,590.7734412524821,593.3140908798339,0.004300548145775407,110.60569067544495,日月光投控
